Sr. No.,State_Name,District_Name,Block_Name,Gram_Panchayat_Name
1913,Haryana_6,Bhiwani_59,Kairu_459,Jitwanbass_28490
1914,Haryana_6,Bhiwani_59,Kairu_459,Jui Bichli_28491
1915,Haryana_6,Bhiwani_59,Kairu_459,Jui Kalan_28492
1916,Haryana_6,Bhiwani_59,Kairu_459,Jui Khurd_28493
1917,Haryana_6,Bhiwani_59,Kairu_459,Kairu-1_28494
1918,Haryana_6,Bhiwani_59,Kairu_459,Keharpur_28499
1919,Haryana_6,Bhiwani_59,Kairu_459,Khairpura_28496
1920,Haryana_6,Bhiwani_59,Kairu_459,Khaparwas_28497
1921,Haryana_6,Bhiwani_59,Kairu_459,Khariyawas_28498
1922,Haryana_6,Bhiwani_59,Kairu_459,Kusumbhi_28500
1923,Haryana_6,Bhiwani_59,Kairu_459,Ladiyawali_28501
1924,Haryana_6,Bhiwani_59,Kairu_459,Lalawas_28502
1925,Haryana_6,Bhiwani_59,Kairu_459,Legha bhanan_236960
1926,Haryana_6,Bhiwani_59,Kairu_459,Legha Hetwan_28503
1927,Haryana_6,Bhiwani_59,Kairu_459,Lehlana_259671
1928,Haryana_6,Bhiwani_59,Kairu_459,Lohani_28504
1929,Haryana_6,Bhiwani_59,Kairu_459,Malwas Devsar_28505
1930,Haryana_6,Bhiwani_59,Kairu_459,Mansarwass_28507
1931,Haryana_6,Bhiwani_59,Kairu_459,Pohkarwas_28508
1932,Haryana_6,Bhiwani_59,Kairu_459,Similiwas_28509
1933,Haryana_6,Bhiwani_59,Kairu_459,Sungerpur_28510
1934,Haryana_6,Bhiwani_59,Kairu_459,Titani_28511
1935,Haryana_6,Bhiwani_59,Loharu_460,Ahmedwas_28512
1936,Haryana_6,Bhiwani_59,Loharu_460,Alloudinpur_28513
1937,Haryana_6,Bhiwani_59,Loharu_460,Amirwas_28514
1938,Haryana_6,Bhiwani_59,Loharu_460,Baralu_28515
1939,Haryana_6,Bhiwani_59,Loharu_460,Bardu Chaina_28516
1940,Haryana_6,Bhiwani_59,Loharu_460,Bardu Dhirja_28517
1941,Haryana_6,Bhiwani_59,Loharu_460,Bardu Jogi_297972
1942,Haryana_6,Bhiwani_59,Loharu_460,Bardu Mugal_28518
1943,Haryana_6,Bhiwani_59,Loharu_460,Barwas_28519
1944,Haryana_6,Bhiwani_59,Loharu_460,Basirwas_297975
1945,Haryana_6,Bhiwani_59,Loharu_460,Bass Kural_28541
1946,Haryana_6,Bhiwani_59,Loharu_460,Bisalwas_28520
1947,Haryana_6,Bhiwani_59,Loharu_460,Bithan_28521
1948,Haryana_6,Bhiwani_59,Loharu_460,Budhera_28522
1949,Haryana_6,Bhiwani_59,Loharu_460,Damkora_28523
1950,Haryana_6,Bhiwani_59,Loharu_460,Dhana Jogi_28525
1951,Haryana_6,Bhiwani_59,Loharu_460,Dhani Dhola_28524
1952,Haryana_6,Bhiwani_59,Loharu_460,Dhani Laxman_28526
1953,Haryana_6,Bhiwani_59,Loharu_460,Dhani Mansukh_297973
1954,Haryana_6,Bhiwani_59,Loharu_460,Dhani Rahimpur_298882
1955,Haryana_6,Bhiwani_59,Loharu_460,Dhani Shyama_298183
1956,Haryana_6,Bhiwani_59,Loharu_460,Dhani Toda_28527
1957,Haryana_6,Bhiwani_59,Loharu_460,Dhigawa Jattan_28528
1958,Haryana_6,Bhiwani_59,Loharu_460,Dhigawa Shamiyan_28529
1959,Haryana_6,Bhiwani_59,Loharu_460,Fartia Bhima_28531
1960,Haryana_6,Bhiwani_59,Loharu_460,Fartia Tal_28532
1961,Haryana_6,Bhiwani_59,Loharu_460,Fartiya Kehar_28530
1962,Haryana_6,Bhiwani_59,Loharu_460,Gagarwas_28533
1963,Haryana_6,Bhiwani_59,Loharu_460,Gignow_28534
1964,Haryana_6,Bhiwani_59,Loharu_460,Gothra_28535
1965,Haryana_6,Bhiwani_59,Loharu_460,Jhanjhra Hasanpur_28537
1966,Haryana_6,Bhiwani_59,Loharu_460,Jhanjhra Sheoran_28536
1967,Haryana_6,Bhiwani_59,Loharu_460,Jhumpa Kalan_28538
1968,Haryana_6,Bhiwani_59,Loharu_460,Jhumpa Khurd_28539
1969,Haryana_6,Bhiwani_59,Loharu_460,Kharkari_28540
1970,Haryana_6,Bhiwani_59,Loharu_460,Kural_28542
1971,Haryana_6,Bhiwani_59,Loharu_460,Kushalpura_28543
1972,Haryana_6,Bhiwani_59,Loharu_460,Mohammad Nagar_28544
1973,Haryana_6,Bhiwani_59,Loharu_460,Nakipur_28545
1974,Haryana_6,Bhiwani_59,Loharu_460,Pahari_28546
1975,Haryana_6,Bhiwani_59,Loharu_460,Samsawas_297971
1976,Haryana_6,Bhiwani_59,Loharu_460,Sehar_236941
1977,Haryana_6,Bhiwani_59,Loharu_460,Singhani_28547
1978,Haryana_6,Bhiwani_59,Loharu_460,Sukhdev Singh Ka Bass_265435
1979,Haryana_6,Bhiwani_59,Tosham_462,Alakhpura_28589
1980,Haryana_6,Bhiwani_59,Tosham_462,Alampur_28590
1981,Haryana_6,Bhiwani_59,Tosham_462,Badalwala_28591
1982,Haryana_6,Bhiwani_59,Tosham_462,Baganwala_28592
1983,Haryana_6,Bhiwani_59,Tosham_462,Bajina_28593
1984,Haryana_6,Bhiwani_59,Tosham_462,Bhariwas_28594
1985,Haryana_6,Bhiwani_59,Tosham_462,Bhera_28551
1986,Haryana_6,Bhiwani_59,Tosham_462,Bidola_28595
1987,Haryana_6,Bhiwani_59,Tosham_462,Busan_28596
1988,Haryana_6,Bhiwani_59,Tosham_462,Chanana_28554
1989,Haryana_6,Bhiwani_59,Tosham_462,Chhapar Jogiyan_28597
1990,Haryana_6,Bhiwani_59,Tosham_462,Chhapar Rangran_28598
1991,Haryana_6,Bhiwani_59,Tosham_462,Dadam_28599
